id,bi_sponsor_bi,bi_sponsor_count,cosponsor_count,cosponsor_normalized,cosponsor_rank,dw_nominate,missed_votes_pct,name,party,seniority,sponsor_count,sponsor_normalized,sponsor_rank,state,top_cosponsor_subjects,top_sponsor_subjects,total_votes,votes_with_party_pct,color,size,bi_pct,chamber,congress
B001243,8,32,331,0.353667159478,218,,3.09,Marsha Blackburn,R,14,32,0.1875,184,TN,"[(Health, 118), (Taxation, 25), (Armed forces and national security, 24), (International affairs, 21), (Crime and law enforcement, 17)]","[(Health, 11), (Commerce, 4), (Economics and public finance, 3), (Science, technology, communications, 3), (Government operations and politics, 2)]",1325.0,96.18,red,20,0.25,house,114
B001248,21,55,256,0.394448138298,137,,0.53,Michael Burgess,R,14,55,0.264935064935,98,TX,"[(Health, 74), (International affairs, 31), (Immigration, 22), (Government operations and politics, 17), (Armed forces and national security, 15)]","[(Health, 20), (Congress, 15), (Commerce, 3), (None, 3), (Taxation, 3)]",1325.0,90.9,red,20,0.381818181818,house,114
H001048,13,27,215,0.441959426027,50,,2.11,Duncan Hunter,R,8,27,0.253968253968,103,CA,"[(Armed forces and national security, 40), (Health, 25), (International affairs, 19), (Government operations and politics, 15), (Crime and law enforcement, 15)]","[(Transportation and public works, 9), (Armed forces and national security, 5), (International affairs, 5), (Education, 2), (None, 2)]",1325.0,95.37,red,20,0.481481481481,house,114
L000397,6,22,651,0.644327989914,161,,6.42,Zoe Lofgren,D,22,22,0.222222222222,129,CA,"[(Health, 120), (Crime and law enforcement, 59), (International affairs, 49), (Armed forces and national security, 46), (Government operations and politics, 42)]","[(Immigration, 4), (Crime and law enforcement, 3), (Civil rights and liberties, minority issues, 3), (Congress, 2), (Taxation, 2)]",1325.0,94.92,blue,20,0.272727272727,house,114
H001045,8,12,251,0.352066909666,223,,2.26,Gregg Harper,R,8,12,0.166666666667,214,MS,"[(Health, 88), (Taxation, 25), (Crime and law enforcement, 11), (Finance and financial sector, 11), (International affairs, 11)]","[(Health, 5), (Commerce, 1), (Social sciences and history, 1), (Government operations and politics, 1), (Labor and employment, 1)]",1325.0,95.14,red,20,0.666666666667,house,114
H001047,3,14,261,0.645684951756,160,,0.98,Jim Himes,D,8,14,0.222222222222,129,CT,"[(Health, 37), (Armed forces and national security, 26), (Crime and law enforcement, 25), (Finance and financial sector, 19), (International affairs, 19)]","[(Education, 3), (Finance and financial sector, 2), (Armed forces and national security, 2), (International affairs, 2), (Science, technology, communications, 2)]",1325.0,94.05,blue,20,0.214285714286,house,114
N000147,2,66,1004,0.598550459114,188,,NA,Eleanor Norton,D,26,66,0.286195286195,79,DC,"[(Health, 162), (Crime and law enforcement, 93), (Education, 77), (Taxation, 69), (Government operations and politics, 65)]","[(Government operations and politics, 21), (Transportation and public works, 7), (Congress, 6), (Public lands and natural resources, 6), (Crime and law enforcement, 4)]",,NA,blue,20,0.030303030303,house,114
R000580,10,29,226,0.470093516601,27,,5.96,Peter Roskam,R,10,29,0.231527093596,129,IL,"[(Health, 56), (Taxation, 41), (International affairs, 37), (Armed forces and national security, 11), (Government operations and politics, 11)]","[(Taxation, 10), (International affairs, 6), (Health, 6), (Foreign trade and international finance, 3), (Armed forces and national security, 1)]",1325.0,94.14,red,20,0.344827586207,house,114
C001067,2,7,517,0.6658098539,147,,2.79,Yvette Clarke,D,10,7,0.222222222222,129,NY,"[(Health, 124), (Crime and law enforcement, 43), (Government operations and politics, 40), (International affairs, 37), (Education, 37)]","[(Crime and law enforcement, 2), (Health, 2), (Commerce, 1), (Civil rights and liberties, minority issues, 1), (Immigration, 1)]",1325.0,95.5,blue,20,0.285714285714,house,114
C001066,5,12,302,0.703664321515,96,,3.09,Kathy Castor,D,10,12,0.222222222222,129,FL,"[(Health, 71), (Crime and law enforcement, 32), (Education, 21), (Government operations and politics, 20), (International affairs, 15)]","[(Health, 8), (Energy, 3), (Sports and recreation, 1)]",1325.0,95.72,blue,20,0.416666666667,house,114
C001061,1,2,215,0.858123221374,11,,9.58,Emanuel Cleaver,D,12,2,0.222222222222,129,MO,"[(Government operations and politics, 22), (Armed forces and national security, 20), (Health, 20), (Crime and law enforcement, 18), (Finance and financial sector, 16)]","[(Transportation and public works, 1), (Arts, culture, religion, 1)]",1325.0,95.49,blue,20,0.5,house,114
R000585,25,32,245,0.462411347518,32,,1.51,Tom Reed,R,8,32,0.183035714286,193,NY,"[(Taxation, 54), (Health, 47), (Armed forces and national security, 19), (Education, 16), (Social welfare, 13)]","[(Taxation, 11), (Health, 7), (Crime and law enforcement, 3), (Social welfare, 3), (Armed forces and national security, 2)]",1325.0,90.96,red,20,0.78125,house,114
C001063,5,8,156,0.893308951376,6,,3.62,Henry Cuellar,D,12,8,0.972222222222,2,TX,"[(Health, 17), (Armed forces and national security, 12), (Government operations and politics, 10), (Taxation, 10), (Foreign trade and international finance, 9)]","[(Government operations and politics, 5), (Foreign trade and international finance, 1), (Transportation and public works, 1), (International affairs, 1)]",1325.0,75.8,blue,20,0.625,house,114
R000587,3,13,365,0.345205479452,230,,3.17,Reid Ribble,R,6,13,0.142857142857,228,WI,"[(Health, 71), (International affairs, 48), (Taxation, 34), (Armed forces and national security, 32), (Government operations and politics, 22)]","[(Economics and public finance, 4), (Animals, 2), (Social welfare, 1), (Congress, 1), (Taxation, 1)]",1325.0,92.28,red,20,0.230769230769,house,114
R000588,4,16,299,0.70995028896,88,,5.96,Cedric Richmond,D,6,16,0.555555555556,10,LA,"[(Health, 48), (Crime and law enforcement, 46), (Government operations and politics, 24), (Civil rights and liberties, minority issues, 19), (Taxation, 16)]","[(Government operations and politics, 4), (Health, 3), (Crime and law enforcement, 2), (Emergency management, 1), (Congress, 1)]",1325.0,94.78,blue,20,0.25,house,114
R000589,1,5,161,0.396546407647,130,,0.75,Scott Rigell,R,6,5,0.142857142857,228,VA,"[(Health, 35), (Armed forces and national security, 28), (International affairs, 13), (Taxation, 11), (Crime and law enforcement, 11)]","[(Economics and public finance, 2), (Public lands and natural resources, 1), (Crime and law enforcement, 1), (International affairs, 1)]",1325.0,91.56,red,20,0.2,house,114
C001069,2,9,304,0.753861221643,53,,1.28,Joe Courtney,D,10,9,0.222222222222,129,CT,"[(Health, 60), (Armed forces and national security, 32), (Taxation, 28), (Education, 21), (Crime and law enforcement, 20)]","[(Health, 2), (Finance and financial sector, 1), (Taxation, 1), (Immigration, 1), (International affairs, 1)]",1325.0,95.11,blue,20,0.222222222222,house,114
C001068,7,30,752,0.615661431817,182,,3.25,Steve Cohen,D,10,30,0.288888888889,76,TN,"[(Health, 132), (Crime and law enforcement, 101), (Armed forces and national security, 58), (International affairs, 56), (Education, 51)]","[(Transportation and public works, 6), (Crime and law enforcement, 5), (Finance and financial sector, 4), (Government operations and politics, 3), (Congress, 2)]",1325.0,94.46,blue,20,0.233333333333,house,114
P000610,0,11,166,0.680520992779,127,,NA,Stacey Plaskett,D,2,11,0.40404040404,29,VI,"[(Health, 26), (Crime and law enforcement, 18), (Government operations and politics, 12), (International affairs, 12), (Education, 12)]","[(Taxation, 5), (Government operations and politics, 2), (Immigration, 1), (International affairs, 1), (Foreign trade and international finance, 1)]",,NA,blue,20,0.0,house,114
P000611,8,19,194,0.388462382101,154,,0.45,Bruce Poliquin,R,2,19,0.210526315789,154,ME,"[(Taxation, 32), (Armed forces and national security, 29), (Health, 28), (Finance and financial sector, 26), (Crime and law enforcement, 19)]","[(Agriculture and food, 4), (Finance and financial sector, 2), (Armed forces and national security, 2), (Public lands and natural resources, 2), (Taxation, 2)]",1325.0,90.45,red,20,0.421052631579,house,114
C001108,0,0,1,0.198581560284,252,,0.0,James Comer,R,2,0,0.0,251,KY,"[(Science, technology, communications, 1)]",[],47.0,97.87,red,20,,house,114
C001106,4,7,361,0.423292273236,86,,1.21,Ryan Costello,R,2,7,0.265306122449,94,PA,"[(Health, 88), (Taxation, 54), (Armed forces and national security, 43), (International affairs, 41), (Crime and law enforcement, 18)]","[(Armed forces and national security, 4), (Education, 3)]",1325.0,84.87,red,20,0.571428571429,house,114
C001107,19,24,323,0.420218255275,89,,2.42,Carlos Curbelo,R,2,24,0.196428571429,175,FL,"[(Health, 41), (International affairs, 35), (Armed forces and national security, 34), (Taxation, 26), (Crime and law enforcement, 25)]","[(Commerce, 4), (Immigration, 3), (Crime and law enforcement, 3), (Transportation and public works, 2), (Health, 2)]",1325.0,81.52,red,20,0.791666666667,house,114
C001105,2,7,279,0.467627545184,29,,1.51,Barbara Comstock,R,2,7,0.316326530612,57,VA,"[(Health, 60), (International affairs, 32), (Armed forces and national security, 26), (Crime and law enforcement, 26), (Taxation, 22)]","[(Science, technology, communications, 2), (Taxation, 2), (Public lands and natural resources, 1), (Transportation and public works, 1), (Congress, 1)]",1325.0,93.33,red,20,0.285714285714,house,114
C001102,8,13,146,0.431846886233,70,,8.6,Curt Clawson,R,4,13,0.241758241758,115,FL,"[(International affairs, 30), (Health, 20), (Armed forces and national security, 17), (Government operations and politics, 9), (Taxation, 8)]","[(Health, 3), (Finance and financial sector, 2), (Public lands and natural resources, 2), (Crime and law enforcement, 1), (Water resources development, 1)]",1325.0,91.08,red,20,0.615384615385,house,114
C001103,3,10,306,0.383859453947,167,,1.81,Buddy Carter,R,2,10,0.4,22,GA,"[(Health, 59), (Taxation, 32), (Government operations and politics, 27), (Immigration, 27), (Armed forces and national security, 21)]","[(Labor and employment, 3), (Government operations and politics, 2), (Crime and law enforcement, 1), (Transportation and public works, 1), (Immigration, 1)]",1325.0,95.39,red,20,0.3,house,114
C001101,5,20,431,0.647738678019,157,,0.68,Katherine Clark,D,4,20,0.288888888889,76,MA,"[(Health, 68), (Crime and law enforcement, 46), (Education, 37), (Armed forces and national security, 27), (Government operations and politics, 24)]","[(Crime and law enforcement, 9), (Education, 6), (Health, 4), (Taxation, 1)]",1325.0,95.36,blue,20,0.25,house,114
B000213,4,10,133,0.45390070922,40,,3.25,Joe Barton,R,32,10,0.185714285714,186,TX,"[(Health, 29), (International affairs, 12), (Taxation, 10), (Environmental protection, 10), (Government operations and politics, 8)]","[(Health, 4), (Energy, 2), (Commerce, 2), (Government operations and politics, 1), (Taxation, 1)]",1325.0,95.94,red,20,0.4,house,114
R000409,6,17,196,0.43009118541,76,,6.34,Dana Rohrabacher,R,28,17,0.151260504202,226,CA,"[(International affairs, 48), (Health, 16), (Government operations and politics, 14), (Crime and law enforcement, 13), (Environmental protection, 13)]","[(International affairs, 5), (Immigration, 3), (Science, technology, communications, 2), (Government operations and politics, 1), (Crime and law enforcement, 1)]",1325.0,90.49,red,20,0.352941176471,house,114
G000574,3,10,289,0.614366199462,184,,1.36,Ruben Gallego,D,2,10,0.422222222222,24,AZ,"[(Health, 46), (Armed forces and national security, 33), (Government operations and politics, 21), (Public lands and natural resources, 20), (Crime and law enforcement, 19)]","[(Crime and law enforcement, 2), (Armed forces and national security, 2), (Government operations and politics, 1), (Taxation, 1), (Immigration, 1)]",1325.0,97.32,blue,20,0.3,house,114
G000575,8,10,186,0.79029743796,27,,0.15,Gwen Graham,D,2,10,0.222222222222,129,FL,"[(Health, 43), (Armed forces and national security, 17), (Taxation, 16), (Crime and law enforcement, 15), (Government operations and politics, 13)]","[(Congress, 2), (Armed forces and national security, 2), (Education, 2), (Crime and law enforcement, 1), (Water resources development, 1)]",1325.0,86.32,blue,20,0.8,house,114
G000576,0,10,312,0.320149118021,246,,0.98,Glenn Grothman,R,2,10,0.164285714286,216,WI,"[(Health, 48), (Taxation, 36), (Immigration, 28), (Crime and law enforcement, 22), (Government operations and politics, 21)]","[(Taxation, 4), (Government operations and politics, 1), (Immigration, 1), (Agriculture and food, 1), (Environmental protection, 1)]",1325.0,93.37,red,20,0.0,house,114
G000577,5,11,94,0.445752225743,45,,0.83,Garret Graves,R,2,11,0.227272727273,134,LA,"[(Health, 13), (Armed forces and national security, 10), (Finance and financial sector, 9), (Taxation, 8), (Crime and law enforcement, 7)]","[(Public lands and natural resources, 2), (Government operations and politics, 1), (Crime and law enforcement, 1), (Congress, 1), (Energy, 1)]",1325.0,94.75,red,20,0.454545454545,house,114
G000570,9,19,197,0.429420023761,78,,1.74,Frank Guinta,R,2,19,0.187969924812,183,NH,"[(Health, 36), (Finance and financial sector, 24), (Taxation, 20), (Armed forces and national security, 19), (Crime and law enforcement, 19)]","[(Crime and law enforcement, 3), (Armed forces and national security, 3), (Public lands and natural resources, 3), (Finance and financial sector, 2), (Government operations and politics, 1)]",1325.0,94.09,red,20,0.473684210526,house,114
G000571,12,25,267,0.817579934669,17,,0.83,Tulsi Gabbard,D,4,25,0.262222222222,98,HI,"[(Armed forces and national security, 65), (International affairs, 33), (Crime and law enforcement, 24), (Health, 23), (Government operations and politics, 19)]","[(Armed forces and national security, 5), (International affairs, 4), (Congress, 2), (Social welfare, 2), (Agriculture and food, 2)]",1325.0,93.61,blue,20,0.48,house,114
L000560,7,14,263,0.62053054124,179,,0.91,Rick Larsen,D,16,14,0.269841269841,87,WA,"[(Health, 43), (Armed forces and national security, 24), (Education, 20), (Civil rights and liberties, minority issues, 17), (Crime and law enforcement, 17)]","[(Transportation and public works, 3), (Armed forces and national security, 2), (Crime and law enforcement, 1), (Government operations and politics, 1), (Finance and financial sector, 1)]",1325.0,95.51,blue,20,0.5,house,114
S001154,10,18,135,0.440556868926,54,,0.98,Bill Shuster,R,16,18,0.738095238095,3,PA,"[(Health, 32), (Taxation, 14), (Armed forces and national security, 13), (International affairs, 11), (Crime and law enforcement, 10)]","[(Transportation and public works, 11), (Water resources development, 2), (Congress, 2), (Armed forces and national security, 1), (Health, 1)]",1325.0,94.13,red,20,0.555555555556,house,114
L000562,6,18,287,0.679141059309,129,,1.96,Stephen Lynch,D,16,18,0.506172839506,15,MA,"[(Health, 52), (Government operations and politics, 31), (Crime and law enforcement, 30), (Armed forces and national security, 24), (Finance and financial sector, 20)]","[(Finance and financial sector, 6), (Government operations and politics, 5), (Crime and law enforcement, 1), (Congress, 1), (Armed forces and national security, 1)]",1325.0,93.69,blue,20,0.333333333333,house,114
