rep_id,bi_sponsor_bi,bi_sponsor_count,cosponsor_count,cosponsor_normalized,cosponsor_rank,dw_nominate,missed_votes_pct,name,party,seniority,sponsor_count,sponsor_normalized,sponsor_rank,state,top_cosponsor_subjects,top_sponsor_subjects,total_votes,votes_with_party_pct,color,size,bi_pct,chamber,congress
F000462,5,11,351,0.774926554,33,,1.96,Lois Frankel,D,4,11,0.222222222,129,FL,"[(Health, 49), (International affairs, 49), (Crime and law enforcement, 36), (Armed forces and national security, 31), (Government operations and politics, 25)]","[(Armed forces and national security, 3), (Commerce, 1), (Transportation and public works, 1), (International affairs, 1), (Foreign trade and international finance, 1)]",1325,96.92,blue,20,0.454545455,house,114
F000461,3,12,243,0.41841053,91,,1.89,Bill Flores,R,6,12,0.142857143,228,TX,"[(Health, 51), (Taxation, 30), (Immigration, 18), (Crime and law enforcement, 17), (International affairs, 16)]","[(Environmental protection, 3), (Health, 2), (Taxation, 2), (Government operations and politics, 1), (Economics and public finance, 1)]",1325,95.62,red,20,0.25,house,114
F000460,6,14,384,0.395094563,136,,1.06,Blake Farenthold,R,6,14,0.183673469,189,TX,"[(Health, 57), (Armed forces and national security, 35), (Immigration, 35), (Crime and law enforcement, 35), (Taxation, 34)]","[(Commerce, 2), (Agriculture and food, 2), (Immigration, 2), (Law, 2), (Government operations and politics, 1)]",1325,93.59,red,20,0.428571429,house,114
W000812,6,14,240,0.454255319,39,,6.72,Ann Wagner,R,4,14,0.540816327,7,MO,"[(Health, 51), (Finance and financial sector, 32), (Crime and law enforcement, 29), (International affairs, 24), (Taxation, 23)]","[(Finance and financial sector, 5), (Government operations and politics, 4), (Crime and law enforcement, 3), (Taxation, 1), (Environmental protection, 1)]",1325,96.2,red,20,0.428571429,house,114
C001087,2,13,173,0.418398721,92,,4.38,Rick Crawford,R,6,13,0.186813187,185,AR,"[(Health, 34), (Environmental protection, 15), (Taxation, 14), (Transportation and public works, 13), (Crime and law enforcement, 12)]","[(Government operations and politics, 2), (Animals, 2), (Taxation, 2), (Environmental protection, 2), (Finance and financial sector, 1)]",1325,96.29,red,20,0.153846154,house,114
C001084,6,35,559,0.71268703,86,,2.34,David Cicilline,D,6,35,0.346031746,44,RI,"[(International affairs, 105), (Health, 75), (Crime and law enforcement, 61), (Armed forces and national security, 35), (Government operations and politics, 35)]","[(Government operations and politics, 7), (Crime and law enforcement, 7), (International affairs, 4), (Taxation, 4), (Armed forces and national security, 3)]",1324,97.06,blue,20,0.171428571,house,114
C001083,7,18,205,0.761089672,46,,2.72,John Carney,D,6,18,0.333333333,51,DE,"[(Armed forces and national security, 27), (Health, 25), (Finance and financial sector, 22), (Taxation, 18), (Government operations and politics, 14)]","[(Finance and financial sector, 4), (Education, 4), (Government operations and politics, 2), (Economics and public finance, 2), (Social welfare, 1)]",1325,94.41,blue,20,0.388888889,house,114
C001080,4,17,652,0.625232512,176,,4.53,Judy Chu,D,10,17,0.339869281,47,CA,"[(Health, 91), (Education, 75), (Crime and law enforcement, 60), (Armed forces and national security, 50), (International affairs, 44)]","[(Education, 4), (Commerce, 3), (Health, 3), (Civil rights and liberties, minority issues, 2), (Government operations and politics, 1)]",1325,97.31,blue,20,0.235294118,house,114
G000377,1,4,132,0.50397593,9,,6.87,Kay Granger,R,20,4,0.303571429,63,TX,"[(Health, 22), (Taxation, 18), (International affairs, 17), (Armed forces and national security, 14), (Finance and financial sector, 9)]","[(International affairs, 2), (Crime and law enforcement, 1), (Congress, 1)]",1325,95.46,red,20,0.25,house,114
S000250,4,38,419,0.415409875,96,,1.81,Pete Sessions,R,20,38,0.268796992,92,TX,"[(Health, 58), (Taxation, 52), (Immigration, 35), (Finance and financial sector, 35), (International affairs, 34)]","[(Congress, 21), (Health, 5), (Government operations and politics, 2), (Taxation, 2), (Crime and law enforcement, 1)]",1325,97.23,red,20,0.105263158,house,114
M001137,2,6,473,0.717468143,78,,13.48,Gregory Meeks,D,20,6,0.259259259,101,NY,"[(Crime and law enforcement, 69), (Government operations and politics, 46), (International affairs, 43), (Health, 41), (Education, 38)]","[(Finance and financial sector, 3), (Emergency management, 1), (Education, 1), (Transportation and public works, 1)]",1320,96.5,blue,20,0.333333333,house,114
S000522,31,44,234,0.386130812,162,,1.43,Christopher Smith,R,36,44,0.329545455,52,NJ,"[(Health, 66), (International affairs, 55), (Armed forces and national security, 20), (Taxation, 19), (Crime and law enforcement, 12)]","[(International affairs, 24), (Health, 6), (Crime and law enforcement, 5), (Armed forces and national security, 2), (Emergency management, 1)]",1325,88.67,red,20,0.704545455,house,114
I000056,11,21,153,0.488666389,13,,3.62,Darrell Issa,R,16,21,0.265306122,94,CA,"[(Armed forces and national security, 24), (International affairs, 23), (Taxation, 20), (Government operations and politics, 16), (Crime and law enforcement, 10)]","[(Government operations and politics, 4), (Public lands and natural resources, 3), (Commerce, 2), (Armed forces and national security, 2), (International affairs, 2)]",1325,94.52,red,20,0.523809524,house,114
L000287,2,28,367,0.681220148,126,,7.4,John Lewis,D,30,28,0.257936508,102,GA,"[(Health, 80), (International affairs, 34), (Civil rights and liberties, minority issues, 33), (Crime and law enforcement, 29), (Government operations and politics, 26)]","[(Taxation, 7), (International affairs, 4), (Health, 3), (Crime and law enforcement, 2), (Social welfare, 2)]",1325,95.03,blue,20,0.071428571,house,114
R000395,1,7,100,0.434893617,64,,1.13,Harold Rogers,R,36,7,0.571428571,5,KY,"[(Health, 33), (Taxation, 12), (Armed forces and national security, 7), (International affairs, 7), (Environmental protection, 7)]","[(Economics and public finance, 4), (Emergency management, 1), (Health, 1), (Energy, 1)]",1325,94.12,red,20,0.142857143,house,114
G000558,10,21,229,0.389792189,150,,0.98,Brett Guthrie,R,8,21,0.285714286,72,KY,"[(Health, 77), (Taxation, 25), (Armed forces and national security, 17), (International affairs, 16), (Labor and employment, 13)]","[(Health, 12), (Commerce, 4), (Water resources development, 1), (Armed forces and national security, 1), (Labor and employment, 1)]",1325,97.26,red,20,0.476190476,house,114
G000559,3,13,425,0.755470176,52,,4,John Garamendi,D,8,13,0.222222222,129,CA,"[(Health, 62), (Armed forces and national security, 44), (Government operations and politics, 40), (Taxation, 31), (Education, 27)]","[(Energy, 2), (Environmental protection, 2), (Armed forces and national security, 2), (Crime and law enforcement, 1), (Water resources development, 1)]",1325,94.03,blue,20,0.230769231,house,114
G000556,1,106,370,0.675071096,132,,4.08,Alan Grayson,D,4,106,0.224318658,128,FL,"[(Health, 55), (International affairs, 42), (Crime and law enforcement, 32), (Government operations and politics, 26), (Armed forces and national security, 24)]","[(Taxation, 53), (Economics and public finance, 13), (Armed forces and national security, 8), (Government operations and politics, 5), (Energy, 5)]",1325,93.94,blue,20,0.009433962,house,114
G000552,0,10,217,0.353237245,220,,4.53,Louie Gohmert,R,12,10,0.221428571,143,TX,"[(Immigration, 23), (Government operations and politics, 21), (International affairs, 20), (Taxation, 19), (Crime and law enforcement, 16)]","[(Taxation, 2), (International affairs, 2), (Economics and public finance, 1), (Congress, 1), (Immigration, 1)]",1325,89.72,red,20,0,house,114
G000553,3,29,253,0.704530821,95,,4.08,Al Green,D,12,29,0.256704981,103,TX,"[(Civil rights and liberties, minority issues, 26), (Health, 25), (International affairs, 25), (Government operations and politics, 23), (Armed forces and national security, 20)]","[(Civil rights and liberties, minority issues, 9), (Health, 4), (Crime and law enforcement, 3), (Housing and community development, 3), (Armed forces and national security, 2)]",1325,94.02,blue,20,0.103448276,house,114
G000551,4,42,875,0.592081951,191,,10.19,Raúl Grijalva,D,14,42,0.301587302,71,AZ,"[(Health, 125), (Education, 96), (Crime and law enforcement, 79), (Armed forces and national security, 66), (Taxation, 48)]","[(Public lands and natural resources, 13), (Education, 9), (Government operations and politics, 4), (Immigration, 3), (Environmental protection, 3)]",1325,94.62,blue,20,0.095238095,house,114
H001063,1,12,296,0.728094521,69,,2.92,Janice Hahn,D,6,12,0.222222222,129,CA,"[(Health, 40), (Armed forces and national security, 24), (Government operations and politics, 24), (Crime and law enforcement, 22), (Civil rights and liberties, minority issues, 19)]","[(Armed forces and national security, 4), (Transportation and public works, 3), (Crime and law enforcement, 2), (International affairs, 1), (Housing and community development, 1)]",1303,95.97,blue,20,0.083333333,house,114
H001060,4,9,110,0.433268859,67,,3.92,Robert Hurt,R,6,9,0.222222222,141,VA,"[(Finance and financial sector, 25), (Taxation, 13), (Health, 11), (Armed forces and national security, 8), (Crime and law enforcement, 8)]","[(Finance and financial sector, 4), (Energy, 1), (Transportation and public works, 1), (Health, 1), (Environmental protection, 1)]",1325,95.52,red,20,0.444444444,house,114
H001067,2,10,234,0.406073832,111,,7.32,Richard Hudson,R,4,10,0.185714286,186,NC,"[(Health, 42), (Taxation, 28), (International affairs, 19), (Armed forces and national security, 18), (Crime and law enforcement, 15)]","[(Taxation, 2), (Government operations and politics, 1), (Crime and law enforcement, 1), (Armed forces and national security, 1), (Immigration, 1)]",1325,94.87,red,20,0.2,house,114
H001064,5,11,282,0.674764929,133,,0.6,Denny Heck,D,4,11,0.434343434,23,WA,"[(Health, 58), (Armed forces and national security, 23), (Finance and financial sector, 22), (Taxation, 18), (Education, 16)]","[(Armed forces and national security, 2), (Public lands and natural resources, 2), (Environmental protection, 2), (Finance and financial sector, 1), (Animals, 1)]",1325,95.6,blue,20,0.454545455,house,114
H001065,5,12,132,0.452073931,41,,0.68,George Holding,R,4,12,0.25,105,NC,"[(Taxation, 25), (Health, 24), (International affairs, 16), (Government operations and politics, 11), (Economics and public finance, 6)]","[(Taxation, 4), (Health, 3), (International affairs, 2), (Government operations and politics, 1), (Social welfare, 1)]",1325,94.6,red,20,0.416666667,house,114
H001068,1,33,542,0.69233059,112,,2.26,Jared Huffman,D,4,33,0.228956229,126,CA,"[(Health, 82), (Public lands and natural resources, 46), (Government operations and politics, 42), (Taxation, 41), (Education, 33)]","[(Public lands and natural resources, 5), (Energy, 4), (Government operations and politics, 3), (Water resources development, 3), (Education, 3)]",1325,95.44,blue,20,0.03030303,house,114
C000984,1,22,371,0.689474425,117,,2.94,Elijah Cummings,D,22,22,0.303030303,70,MD,"[(Health, 59), (Government operations and politics, 50), (Crime and law enforcement, 49), (Civil rights and liberties, minority issues, 20), (Education, 20)]","[(Government operations and politics, 7), (Health, 4), (Finance and financial sector, 3), (Education, 3), (Crime and law enforcement, 1)]",1325,97.05,blue,20,0.045454545,house,114
T000193,1,17,244,0.812107893,20,,3.92,Bennie Thompson,D,24,17,0.477124183,17,MS,"[(Health, 53), (Crime and law enforcement, 21), (Civil rights and liberties, minority issues, 18), (Taxation, 16), (Transportation and public works, 14)]","[(Emergency management, 5), (Transportation and public works, 5), (Government operations and politics, 2), (Congress, 2), (Immigration, 1)]",1325,94.89,blue,20,0.058823529,house,114
P000588,6,15,284,0.373389272,187,,5.43,Steve Pearce,R,6,15,0.223809524,138,NM,"[(Health, 37), (Armed forces and national security, 28), (Taxation, 28), (Finance and financial sector, 26), (Crime and law enforcement, 20)]","[(International affairs, 4), (Native Americans, 3), (Finance and financial sector, 2), (Public lands and natural resources, 2), (Congress, 1)]",1325,93.85,red,20,0.4,house,114
W000413,6,9,118,0.390431542,148,,8.47,Edward Whitfield,R,22,9,0.285714286,72,KY,"[(Health, 48), (Taxation, 12), (Armed forces and national security, 7), (Transportation and public works, 6), (Finance and financial sector, 5)]","[(Health, 4), (Environmental protection, 3), (Energy, 1), (Economics and public finance, 1)]",1181,92.51,red,20,0.666666667,house,114
D000482,1,4,214,0.690139204,116,,4.68,Mike Doyle,D,22,4,0.722222222,5,PA,"[(Health, 37), (Crime and law enforcement, 20), (International affairs, 16), (Government operations and politics, 15), (Taxation, 15)]","[(Government operations and politics, 2), (Education, 1), (Animals, 1)]",1325,95.72,blue,20,0.25,house,114
B001227,1,17,347,0.703138582,98,,5.36,Robert Brady,D,20,17,0.261437908,99,PA,"[(Health, 71), (Armed forces and national security, 36), (International affairs, 24), (Government operations and politics, 23), (Taxation, 23)]","[(Congress, 5), (Transportation and public works, 3), (Government operations and politics, 2), (Crime and law enforcement, 2), (Civil rights and liberties, minority issues, 2)]",1325,95.93,blue,20,0.058823529,house,114
S000185,2,20,330,0.702883866,100,,0.83,Robert Scott,D,24,20,0.255555556,105,VA,"[(Education, 45), (Government operations and politics, 32), (Crime and law enforcement, 32), (Civil rights and liberties, minority issues, 28), (Armed forces and national security, 22)]","[(Crime and law enforcement, 8), (Labor and employment, 7), (Education, 3), (Civil rights and liberties, minority issues, 2)]",1325,96.88,blue,20,0.1,house,114
V000131,1,34,379,0.703627917,97,,1.74,Marc Veasey,D,4,34,0.222222222,129,TX,"[(Health, 57), (Armed forces and national security, 36), (Government operations and politics, 30), (Civil rights and liberties, minority issues, 29), (Crime and law enforcement, 24)]","[(Armed forces and national security, 6), (Immigration, 5), (Government operations and politics, 4), (Health, 4), (Education, 4)]",1325,93.24,blue,20,0.029411765,house,114
V000130,5,15,424,0.735959352,63,,1.06,Juan Vargas,D,4,15,0.266666667,92,CA,"[(Crime and law enforcement, 51), (Health, 41), (Education, 37), (International affairs, 35), (Government operations and politics, 32)]","[(Armed forces and national security, 3), (International affairs, 3), (Immigration, 2), (Public lands and natural resources, 2), (Health, 2)]",1325,94.74,blue,20,0.333333333,house,114
V000132,1,2,199,0.799159476,22,,2.72,Filemon Vela,D,4,2,0.555555556,10,TX,"[(Health, 31), (Armed forces and national security, 21), (Immigration, 15), (Government operations and politics, 14), (Education, 14)]","[(Crime and law enforcement, 1), (Transportation and public works, 1)]",1325,88.67,blue,20,0.5,house,114
N000127,3,22,379,0.706681858,92,,4.56,Rick Nolan,D,4,22,0.313131313,65,MN,"[(Health, 60), (Taxation, 41), (Armed forces and national security, 40), (Education, 29), (Government operations and politics, 24)]","[(Government operations and politics, 7), (Congress, 3), (Transportation and public works, 2), (Foreign trade and international finance, 2), (Public lands and natural resources, 2)]",1317,92.76,blue,20,0.136363636,house,114
